train_start,train_end,test_year,rule,capacity,test_component_units,damage_units,selected_units,selected_damage_units,damage_capture,selected_hit_rate,overall_damage_rate,damage_lift,hard_consequence_units,selected_hard_consequence_units,hard_consequence_capture,total_event_cost,selected_event_cost,cost_capture,total_event_aos,selected_event_aos,aos_capture
2008,2012,2013,compact_lightgbm,0.05,9153,748,458,276,0.3689839572192513,0.6026200873362445,0.08172183983393423,7.374039651589099,2095,372,0.1775656324582339,24268356.0,12439686.0,0.512588739014707,60715.0,43881.0,0.7227373795602404
2008,2012,2013,compact_lightgbm,0.1,9153,748,916,444,0.5935828877005348,0.4847161572052402,0.08172183983393423,5.93129276323471,2095,662,0.31599045346062055,24268356.0,18558586.0,0.7647236590727448,60715.0,51525.0,0.8486370748579428
2008,2012,2013,compact_catboost,0.05,9153,748,458,273,0.3649732620320856,0.5960698689956332,0.08172183983393423,7.293887046680522,2095,375,0.17899761336515513,24268356.0,11734838.0,0.48354482685188893,60715.0,43341.0,0.7138433665486288
2008,2012,2013,compact_catboost,0.1,9153,748,916,443,0.5922459893048129,0.4836244541484716,0.08172183983393423,5.917933995749947,2095,662,0.31599045346062055,24268356.0,18530928.0,0.7635839856642946,60715.0,51641.0,0.8505476406159928
2009,2013,2014,hierarchical_eb_execution,0.05,11268,703,564,271,0.38549075391180654,0.4804964539007092,0.062389066382676606,7.701613147301837,2065,408,0.19757869249394674,42299906.0,29623968.0,0.7003317690587776,44139.0,26639.0,0.6035252271234056
2009,2013,2014,hierarchical_eb_execution,0.1,11268,703,1127,420,0.5974395448079659,0.37267080745341613,0.062389066382676606,5.9733352181864765,2065,687,0.3326876513317191,42299906.0,31806052.0,0.7519177938598729,44139.0,36850.5,0.8348739210222252
2009,2013,2014,bayesian_species_child,0.05,11268,703,564,282,0.4011379800853485,0.5,0.062389066382676606,8.014224751066857,2065,405,0.19612590799031476,42299906.0,26879069.0,0.6354403955413045,44139.0,25945.0,0.5878021704161852
2009,2013,2014,bayesian_species_child,0.1,11268,703,1127,424,0.6031294452347084,0.3762200532386868,0.062389066382676606,6.030224125026348,2065,691,0.33462469733656175,42299906.0,34960690.0,0.826495690084985,44139.0,30651.0,0.6944199007680283
2009,2013,2014,compact_lightgbm,0.05,11268,703,564,278,0.39544807965860596,0.4929078014184397,0.062389066382676606,7.900547804243213,2065,409,0.1980629539951574,42299906.0,27296884.0,0.6453178406590313,44139.0,24324.0,0.5510772785971589
2009,2013,2014,compact_lightgbm,0.1,11268,703,1127,423,0.6017069701280228,0.37533274179236914,0.062389066382676606,6.0160018983163805,2065,699,0.338498789346247,42299906.0,34376844.0,0.812693153502516,44139.0,30675.0,0.6949636375994019
